ps_partkey	value
97043554	9642498.09
10821272	9642489.12
34971575	9642480.13
74132267	9642476.32
90966531	9642447.9
5116659	9642435.04
1795446	9642414.54
69946584	9642408.96
97057342	9642393.9
26576578	9642375.04
15327557	9642373.65
73797937	9642367.64
5067980	9642355.84
35015413	9642348.14
31025588	9642345.94
8038469	9642345.3
4709111	9642341.39
60562551	9642340.47
49112087	9642340.26
3058717	9642334.99
87320926	9642325.72
76537253	9642310.82
52272827	9642302.49
29360444	9642299.4
98632300	9642262.5
49814203	9642255.4
81314521	9642238.5
46785038	9642236.39
82961671	9642234.46
7535431	9642230.59
52516025	9642205.92
5915431	9642202.8
11904526	9642201.75
77933291	9642197.32
42469464	9642148.74
76024590	9642141.47
57736328	9642132.47
10585317	9642126.24
81258874	9642099.2
90498875	9642094.13
41934516	9642083.8
21023673	9642060.92
97632389	9642041.8
92562762	9641978.65
10098044	9641976.48
52840587	9641948
87977534	9641921.96
4904602	9641916.52
91948815	9641903.57
31658498	9641902.51
33828053	9641877.6
83512728	9641871.54
21325420	9641857.29
12457511	9641856.84
12513499	9641849.56
31647143	9641840.14
47314140	9641831.76
79862626	9641820.24
95860099	9641804.78
77241341	9641793.04
58968481	9641780.4
61125270	9641780.34
9098124	9641765.99
70850217	9641764.24
72200874	9641726.25
55689862	9641714.22
88943435	9641707.35
39962667	9641702.53
59847506	9641699.6
26169989	9641688.72
47833495	9641682.92
22955352	9641681.23
84717536	9641678.4
71260625	9641672.8
10948901	9641608.16
38001821	9641605.55
66650902	9641578.05
66221411	9641576.54
10697974	9641576.1
43434151	9641573.66
22847649	9641558.16
59557563	9641543.51
31126844	9641527.2
51084242	9641518.46
64194429	9641518.32
95900094	9641514.86
28197667	9641489.05
32409521	9641488.7
29355858	9641478.38
65083127	9641473.62
18817008	9641457
99821011	9641448.81
74249547	9641435.05
85926520	9641432.88
33062107	9641413
38166921	9641410.48
81794616	9641388.24
83078693	9641378.64
67693005	9641364.48
39208955	9641358.74
59060926	9641357.7
18299942	9641355.66
15845169	9641341.44
16649469	9641317.95
74975156	9641315.2
58415682	9641315
5216388	9641306.43
24890332	9641306.1
40644166	9641283.18
88650068	9641275.99
76962947	9641274.88
98412873	9641266.55
95782759	9641256.5
75047166	9641246.36
10063239	9641213.6
70088217	9641192.96
99298693	9641175.36
26165894	9641167.7
31848498	9641161.88
84845479	9641116.09
63990309	9641109.36
95791243	9641090.55
80490180	9641086.41
88290578	9641067.84
36859017	9641063.58
40849165	9641052.5
47005683	9641041.1
61935848	9641030.04
97920936	9641024.54
58482560	9641024.48
88175521	9641016.88
98575853	9641008.74
1563583	9640992.48
36121754	9640983.69
57063479	9640969.8
75007305	9640961.22
21561865	9640936.8
59180077	9640931.38
17388332	9640918.28
62017176	9640896.56
69332145	9640895.32
48545458	9640873.2
71231503	9640849.96
65330308	9640830.89
92522826	9640814.67
60975510	9640810.36
38091789	9640809.8
4618041	9640809.04
80599252	9640807.18
81165781	9640801.75
94875130	9640798.44
98019984	9640797.76
3467802	9640768.9
50974211	9640767.95
81971585	9640735.75
41979096	9640717.36
15433754	9640706.6
52967933	9640678.32
36954325	9640669
25889635	9640667.96
19320253	9640655.64
97364567	9640650.1
42407647	9640646.98
66611465	9640646.87
25002637	9640642.65
975240	9640624.38
16459544	9640620.99
97979964	9640605.72
16666178	9640600.1
13919846	9640598.99
66757072	9640591.44
2660405	9640583.38
63817077	9640575.9
46304380	9640573.37
3289476	9640571.88
59097394	9640569.32
11791542	9640551.2
522826	9640528.15
52504596	9640522.79
42099561	9640519.02
32269458	9640518.68
60398391	9640512.33
94844038	9640508.04
94860588	9640508.04
62628844	9640496
92351717	9640486.53
63420400	9640459.65
51962985	9640445.82
67425481	9640431.57
91899976	9640429.36
35763765	9640428.95
67083915	9640409.8
39339012	9640408.8
860332	9640407.96
82360854	9640404.48
51348597	9640368.44
75076993	9640361.5
8807091	9640337.42
96865684	9640330.59
81574680	9640322.44
95586974	9640321.88
64300088	9640316.9
18068595	9640311.59
69942312	9640300.53
28427939	9640294.44
35220397	9640285.84
89511437	9640261.93
88092328	9640251.36
93016710	9640244.51
88214185	9640226.56
22939256	9640193.47
54067123	9640182.7
56092715	9640180.65
44474221	9640180.62
99097962	9640153.17
30332771	9640145.96
10038690	9640142.4
36617673	9640141.22
10494369	9640131.2
42243268	9640103.54
93776755	9640096.5
78750896	9640082.48
7586608	9640081.28
94842928	9640067.11
4013199	9640058.01
87608843	9640052.06
56164368	9640035.67
64679980	9640023.85
13630996	9640013.37
78030724	9639999.54
3412640	9639989.59
74396926	9639979.65
15807274	9639977.93
3870441	9639967.68
24331205	9639958.4
42321218	9639958
50479952	9639947.52
58835256	9639933.88
96994619	9639928.2
28990167	9639894.68
40153487	9639879.34
86006001	9639876
69157110	9639861.62
24009882	9639860
38580877	9639855.36
5817553	9639852
19975316	9639844.39
17188590	9639824.25
75506148	9639821.93
64221139	9639812.7
11885234	9639810.54
62639250	9639788.3
13573299	9639787.76
48992919	9639777.84
28807360	9639758.27
9598148	9639726.78
84170958	9639708.75
68424426	9639698.59
27249694	9639694.39
44683607	9639677.82
49926353	9639657
39587506	9639656.96
27988157	9639654.3
72367055	9639649.38
74468635	9639616.22
54151218	9639611.82
49368893	9639601
42543284	9639590.43
93785643	9639576.66
47284170	9639552.6
6090298	9639547.5
12976448	9639543.1
97519626	9639543.1
27676956	9639542.76
25548372	9639533.23
30001435	9639528.78
90312395	9639527.74
31311489	9639527.7
8606045	9639521.75
27554656	9639487.65
88015977	9639472.52
19949027	9639466.08
67975018	9639447.72
80476190	9639446.95
63580417	9639446.53
31331794	9639443.45
85651562	9639420.75
65461316	9639417.99
12379184	9639408.27
72247899	9639399.82
79230769	9639395.98
46881818	9639393.81
52608638	9639385.52
97676188	9639380.55
34954915	9639375.1
68355709	9639368.34
65698309	9639355.16
30903542	9639336.15
51773033	9639331.52
91670777	9639320.88
4924556	9639309.8
3601666	9639302.85
40396212	9639288.8
15979805	9639249.9
93319847	9639243.75
63901492	9639241.22
65358265	9639221.98
20217995	9639220.32
41110703	9639216.3
67439855	9639216.3
44830485	9639209.25
64111764	9639178.31
23662791	9639168
33417836	9639155.86
51492754	9639146.82
71363793	9639142.56
12538676	9639130.56
23386795	9639117
55479197	9639105.06
85622911	9639092.36
18401602	9639089.46
75647925	9639087.18
38212589	9639066.88
79315939	9639052.42
68440787	9639032.76
3971051	9639006.09
75885254	9638998.76
81735273	9638991.7
14622146	9638987.5
23402349	9638982.3
91837001	9638970.12
80151418	9638965.65
25050285	9638962.37
51534416	9638953.05
57368729	9638951.09
71604423	9638947.18
98654279	9638938.51
75296720	9638930.88
22670653	9638929.29
40389440	9638917.16
7116733	9638916.98
59220136	9638870.4
46695297	9638847.43
94989384	9638844.05
991452	9638832.15
87258910	9638819.77
17717009	9638795.55
70994805	9638794.15
44808809	9638789.66
12910434	9638788.94
68279648	9638780.62
90194794	9638776.11
97397288	9638768.16
59380488	9638764.28
99342962	9638764
85207661	9638733.97
77316706	9638712.72
25190009	9638709.12
50018812	9638680.24
33950191	9638667.18
61372126	9638661.62
66769713	9638624.97
82338440	9638622.29
67807759	9638609.9
71161606	9638607.6
84745839	9638592.89
34822394	9638568.06
20142067	9638563.26
72322933	9638538.68
10129890	9638532.08
78194066	9638506.32
97215996	9638493.75
84519614	9638489.06
55857079	9638482.77
10644178	9638472.35
58760996	9638468.25
63712523	9638464.74
65711301	9638457.28
48886755	9638433.64
57809940	9638431
59018806	9638428.78
58807154	9638412.54
59721116	9638409.9
51825697	9638405.22
80636019	9638403.82
38100654	9638385.6
97788526	9638385.1
81973187	9638376.64
59351951	9638372.71
57814683	9638348.88
43546508	9638339.04
74725881	9638338.32
81793945	9638333.94
47740960	9638330.87
2111240	9638320.95
32150858	9638312.78
6863398	9638284.8
85471683	9638262.33
33007842	9638257.31
49027131	9638241.18
48003691	9638220.06
81126913	9638213.77
23657566	9638204.6
13855086	9638194.41
5859169	9638181.08
38676333	9638175.42
73449873	9638155.24
51324129	9638137.08
25481427	9638131.35
64868822	9638074.29
99823769	9638067.5
95192178	9638052.48
37085739	9638052.03
51130761	9638012.07
45407804	9637998.8
4830037	9637995.98
98119927	9637988.4
72533801	9637979.7
94653511	9637952.4
74234266	9637940.28
7013100	9637936.24
27274281	9637930.74
81290084	9637926.96
41727168	9637923.82
11888656	9637920.43
35321734	9637917.12
50231031	9637899
72014883	9637898.71
33969832	9637898.08
73869288	9637889.66
4331217	9637844.34
27413043	9637831.38
80329191	9637828.88
79557522	9637828.47
87127501	9637817.52
10096899	9637808.15
4071980	9637799.6
17110005	9637793.22
74457197	9637790.28
66561364	9637787.93
82368671	9637783.55
76531321	9637770.05
20938425	9637762.75
21407197	9637748.13
74930124	9637734.92
92740272	9637733.55
37002505	9637711.74
73298286	9637707.56
35545162	9637706.68
52838670	9637706.38
37180542	9637704.72
2885394	9637704.4
38616422	9637694.5
26310272	9637691.36
3258365	9637687.8
78136351	9637670.67
87016743	9637650.88
76106401	9637633.28
580452	9637620.48
40424298	9637611.79
53311569	9637607.12
60931543	9637598.76
42372826	9637598.04
18577338	9637586.31
18985909	9637575.96
49997625	9637574.54
51014630	9637572.25
12309541	9637565
30967999	9637555.48
24845427	9637553.18
5482241	9637548.99
28111814	9637545.8
15829425	9637508.26
13867363	9637491.46
80821490	9637488.37
19931043	9637469.1
89896358	9637468.8
17026299	9637461.71
79055986	9637453.68
4573473	9637453.17
54072930	9637446.14
34309954	9637430.04
78164050	9637420.66
72122362	9637383.98
54243259	9637335.54
82330760	9637321.68
69021173	9637316.48
71513592	9637316.48
10458571	9637307.94
94734012	9637302.29
3231620	9637290
94137140	9637263.6
64275659	9637252.9
8351462	9637246.56
82174161	9637243.14
3219768	9637227.42
98314220	9637226.84
11520897	9637184.46
49411615	9637171.45
26101275	9637150.47
72111577	9637149.96
82336713	9637128.58
44669380	9637120.64
94522191	9637104.78
22954761	9637097.76
2318290	9637078.28
31956774	9637063.84
76719639	9637053.93
97818419	9637012.13
18726315	9637003.92
79706824	9636993.54
17047193	9636988.9
78124884	9636987.4
31424630	9636969.16
23998550	9636953.04
6202341	9636943.68
55279503	9636932.6
64277652	9636932.5
51508038	9636928.24
46961824	9636919.56
35981442	9636891.84
49608152	9636876.39
49269952	9636866.37
26671945	9636855.03
85259738	9636813.34
19978051	9636811.14
77864755	9636755.2
81037660	9636754.2
97943105	9636751.92
63948358	9636724.06
34302940	9636719.73
1426178	9636717.04
17761469	9636700.02
74869307	9636696.21
8309390	9636683.74
83553600	9636676.5
53703768	9636661.16
95619507	9636659.56
69405081	9636655.34
51699156	9636626.4
56199171	9636616.32
27643848	9636610.48
10857054	9636607.55
66063354	9636595.11
95731494	9636563.3
4927315	9636561.62
74891901	9636542.24
70090063	9636533.83
36985663	9636521.6
86885659	9636511.01
53908648	9636501.05
32356542	9636485.99
82225516	9636454.47
64530113	9636422.08
52490944	9636419.91
92600892	9636407.58
4148476	9636381.24
76971212	9636375.88
80950776	9636369.25
26154610	9636350.45
21343699	9636343.2
94126338	9636343.03
35131228	9636342.76
80593336	9636340
26335973	9636336.99
90837947	9636336.6
44088692	9636330.24
90254698	9636329.3
41844445	9636254.5
4884622	9636245.19
71914324	9636240.02
52690101	9636232.21
18915025	9636231.78
68710831	9636230.84
93118211	9636229.04
76350445	9636220.44
62114861	9636204.14
83238445	9636166.54
38888234	9636155.79
95855085	9636114.2
66339116	9636104.87
68160061	9636100.37
32675661	9636090.56
58745615	9636090.24
53260456	9636084.46
15531907	9636080.06
63976638	9636068.88
58153888	9636052.16
28655205	9636036.48
18091681	9636033.26
82298803	9636032.28
19686052	9636025
47703884	9636020.24
90981389	9635997.95
78027023	9635983.19
50736507	9635980.9
15994695	9635973.84
286852	9635966.13
50396372	9635962.36
97142741	9635940.49
32649932	9635934.88
81280212	9635904.64
12658440	9635890.27
13560390	9635888.73
79851805	9635886.85
28115971	9635876.1
44294625	9635870.16
90375061	9635852.39
22545422	9635851.6
47710308	9635842.8
81347594	9635838.66
54304024	9635838.36
38677337	9635808.39
11358420	9635784
15239622	9635766.34
3580008	9635756.4
37474108	9635756.25
55963043	9635741.28
96886375	9635726.45
52067122	9635723.8
24524856	9635720.04
48023757	9635707.67
85013847	9635683.05
87454746	9635657.14
67273239	9635650.5
53525556	9635644.2
36550390	9635629.57
80272107	9635628.9
56462464	9635627.7
95468047	9635613.75
25477118	9635613
64852349	9635591.44
93180815	9635580.96
88407874	9635576.87
8414900	9635575.56
26874066	9635573.31
27258764	9635557.47
21301451	9635532.24
69565737	9635531.25
78911311	9635523.84
58708008	9635518.88
35257305	9635494.12
9480464	9635493.8
96463550	9635474.22
1247737	9635468.61
16336338	9635451.06
19168668	9635448.57
5790003	9635446
60704101	9635430.48
21621074	9635416.67
88160182	9635389.44
67744352	9635384.7
88861822	9635381.04
3264427	9635379.9
10661015	9635376.98
20339669	9635376.14
78455462	9635355
2847177	9635353.2
35505266	9635347.23
47799888	9635336.3
40109763	9635323.1
56278005	9635314.08
82692898	9635307.2
32515008	9635292.16
98142848	9635253.84
71372089	9635209.44
84972987	9635202.64
44045462	9635198.64
26680778	9635194.88
155864	9635181.54
75014697	9635176.89
58191335	9635174.46
5165798	9635173.6
25697990	9635167.44
24691422	9635145
46009614	9635139
8165400	9635135.97
76424939	9635125.6
7825997	9635123.96
47037183	9635123.34
95162683	9635103.52
30256977	9635096.78
57853870	9635094.28
77162897	9635090.52
9887310	9635085.52
27525480	9635074.67
86114501	9635060.7
36741835	9635028.3
20918354	9635027.87
96431728	9635023.88
44712551	9635016.82
2004149	9635011.26
5856860	9635006.36
27014101	9635003.52
11528998	9634981.97
98083372	9634980.56
26704894	9634975.64
71931148	9634956.89
67744778	9634943.35
24733140	9634938.93
42872788	9634925
80216974	9634914.12
40899232	9634904.16
15016966	9634902.37
65093617	9634861.92
98716297	9634842
69400575	9634838.26
76682887	9634818.62
96507956	9634803.36
47159646	9634797.6
74523409	9634794.38
86470665	9634783.2
97982722	9634777.88
46262722	9634765.14
30722641	9634750.81
30631022	9634734.26
92466669	9634733.75
84810252	9634700.8
24189260	9634679.57
78030428	9634675.04
51978343	9634672.27
3597555	9634664.13
41289740	9634659.49
89511337	9634653.54
75998669	9634632.7
75207210	9634582.68
49981518	9634582.28
28991115	9634568.44
87666342	9634544.64
82481753	9634537.5
62174949	9634530.87
16676559	9634506.56
50623508	9634497.6
60706750	9634485.36
466090	9634481.3
32361108	9634479.09
40737527	9634474.67
29427594	9634464.67
19721613	9634462.36
43982179	9634430.01
99210085	9634429.52
76654901	9634422.39
72218263	9634414.4
59185031	9634401
91846868	9634390.5
67375158	9634381.4
15615818	9634357.68
81567828	9634357.65
72612739	9634344
37546228	9634339.31
98593051	9634336.05
25732068	9634324.43
93275152	9634323.45
39310677	9634293.2
2911282	9634290.12
26964710	9634281.69
6588826	9634232.45
82613770	9634204.7
87265867	9634203.82
15392791	9634198.84
9063882	9634142.88
13294307	9634136.76
26092210	9634115.56
3704830	9634115.4
99194691	9634075.22
5560747	9634074.1
73565429	9634059.42
21944317	9634055.28
97443434	9634055.1
9650343	9634043.56
44423872	9634043.32
49840432	9634031.92
26453954	9634013.02
684345	9634011
42724147	9633970.47
29854993	9633920.71
71410272	9633898.12
64622005	9633897.37
9702437	9633871.76
24709044	9633810.36
2261025	9633794.59
5889060	9633791.2
86735418	9633783.72
95964083	9633780.66
99463765	9633766.35
43185120	9633748.54
47084590	9633739.76
31720543	9633734
85243695	9633720.92
86327490	9633715.23
57583016	9633698.88
82863291	9633673.33
59862592	9633672.88
57025077	9633659.91
42206028	9633645.45
6243742	9633630.16
27830837	9633628.2
79461651	9633627.02
83970107	9633602.16
13425043	9633574.21
57549693	9633571.92
77908467	9633564.72
66945336	9633561.6
46735400	9633549.31
52372839	9633533.7
62730128	9633533.49
36457429	9633531.6
31613993	9633528.64
63526713	9633514.12
98684104	9633513.2
47867086	9633484.98
10324678	9633449.32
9700570	9633435.53
10756930	9633426.56
19577438	9633414.6
1764597	9633409.91
84834915	9633400.3
83831752	9633363.74
59388266	9633357
54046814	9633327.44
94560716	9633322.3
38219147	9633302.87
32869453	9633276.17
23656507	9633273.06
31966074	9633268.97
43629879	9633253.92
76687112	9633246.83
89536106	9633242.85
39535127	9633242.28
84017836	9633228.56
17558860	9633224.64
93529828	9633196.39
14640838	9633191.82
87467474	9633182.85
47191046	9633171.96
96265323	9633169.08
73075917	9633125.07
24341252	9633124.46
31634034	9633120
67033001	9633117.89
71626748	9633114.44
36248057	9633110.76
17509735	9633106
25675643	9633094.69
83615560	9633070.5
30986579	9633041.37
84878925	9633036.98
85906874	9633034.35
94523918	9633033.9
81793053	9633013.2
2503388	9632997.25
79423946	9632991.47
83019559	9632983.5
15554175	9632975.2
54278019	9632971.34
80906819	9632969.25
51198687	9632966.2
27204397	9632957.16
84795116	9632952.53
11195956	9632952.46
91464526	9632944.34
97122132	9632935.59
81515919	9632924.92
56313850	9632909.4
59012673	9632894.95
15900876	9632880.3
36736691	9632873.76
18046805	9632836.85
82902075	9632813.6
81971644	9632807.5
55739473	9632791.2
52440604	9632781.2
84556213	9632777.28
95768455	9632762.6
45240382	9632759.19
98421481	9632755.83
9794680	9632721.01
52899386	9632719.06
62637067	9632716.52
58960444	9632709
95429440	9632699.1
57138078	9632679.25
55182421	9632665
47226490	9632660.49
32366065	9632642.85
