p_brand	p_type	p_size	supplier_cnt
Brand#41	LARGE BRUSHED TIN	36	2234
Brand#41	PROMO ANODIZED COPPER	23	2234
Brand#43	ECONOMY PLATED TIN	19	2234
Brand#44	LARGE BURNISHED NICKEL	19	2234
Brand#44	LARGE BURNISHED TIN	23	2234
Brand#44	PROMO BRUSHED COPPER	9	2234
Brand#44	PROMO BRUSHED NICKEL	36	2234
Brand#44	PROMO PLATED BRASS	49	2234
Brand#51	LARGE PLATED BRASS	49	2234
Brand#51	MEDIUM ANODIZED STEEL	9	2234
Brand#51	MEDIUM PLATED NICKEL	45	2234
Brand#51	PROMO BURNISHED COPPER	23	2234
Brand#51	PROMO PLATED BRASS	36	2234
Brand#51	STANDARD PLATED TIN	14	2234
Brand#52	MEDIUM BRUSHED COPPER	23	2234
Brand#52	PROMO BURNISHED NICKEL	19	2234
Brand#52	PROMO PLATED BRASS	14	2234
Brand#53	PROMO POLISHED NICKEL	14	2234
Brand#54	ECONOMY BURNISHED NICKEL	19	2234
Brand#54	MEDIUM BRUSHED STEEL	9	2234
Brand#55	SMALL PLATED COPPER	49	2234
Brand#12	LARGE PLATED STEEL	45	2233
Brand#13	MEDIUM BRUSHED TIN	19	2233
Brand#14	ECONOMY BURNISHED COPPER	36	2233
Brand#14	LARGE BURNISHED TIN	45	2233
Brand#23	PROMO PLATED BRASS	9	2233
Brand#23	STANDARD ANODIZED NICKEL	36	2233
Brand#25	SMALL PLATED STEEL	14	2233
Brand#31	MEDIUM BURNISHED BRASS	3	2233
Brand#31	STANDARD BURNISHED TIN	45	2233
Brand#32	LARGE ANODIZED BRASS	36	2233
Brand#32	PROMO BRUSHED TIN	9	2233
Brand#33	LARGE ANODIZED BRASS	19	2233
Brand#33	LARGE BRUSHED TIN	23	2233
Brand#33	MEDIUM BURNISHED TIN	14	2233
Brand#33	STANDARD POLISHED COPPER	14	2233
Brand#34	STANDARD POLISHED BRASS	14	2233
Brand#35	MEDIUM BURNISHED BRASS	45	2233
Brand#35	PROMO ANODIZED STEEL	3	2233
Brand#35	STANDARD ANODIZED STEEL	45	2233
Brand#41	SMALL POLISHED NICKEL	14	2233
Brand#41	SMALL POLISHED STEEL	23	2233
Brand#41	STANDARD POLISHED NICKEL	19	2233
Brand#42	LARGE BRUSHED TIN	14	2233
Brand#42	MEDIUM BRUSHED BRASS	49	2233
Brand#42	MEDIUM PLATED NICKEL	45	2233
Brand#43	STANDARD BURNISHED COPPER	36	2233
Brand#52	LARGE POLISHED BRASS	36	2233
Brand#52	STANDARD PLATED NICKEL	3	2233
Brand#53	LARGE BURNISHED COPPER	23	2233
Brand#53	PROMO BRUSHED COPPER	3	2233
Brand#54	ECONOMY PLATED NICKEL	23	2233
Brand#55	PROMO PLATED STEEL	36	2233
Brand#11	LARGE BURNISHED STEEL	9	2232
Brand#11	SMALL POLISHED STEEL	23	2232
Brand#12	MEDIUM PLATED NICKEL	49	2232
Brand#12	SMALL BRUSHED BRASS	3	2232
Brand#13	SMALL PLATED COPPER	49	2232
Brand#14	LARGE ANODIZED STEEL	3	2232
Brand#14	PROMO POLISHED BRASS	9	2232
Brand#15	MEDIUM PLATED STEEL	49	2232
Brand#15	SMALL POLISHED NICKEL	36	2232
Brand#15	SMALL POLISHED NICKEL	45	2232
Brand#21	SMALL BURNISHED NICKEL	45	2232
Brand#22	PROMO BRUSHED STEEL	36	2232
Brand#22	PROMO PLATED BRASS	14	2232
Brand#22	STANDARD PLATED STEEL	19	2232
Brand#23	ECONOMY PLATED BRASS	14	2232
Brand#23	PROMO ANODIZED BRASS	3	2232
Brand#23	SMALL BURNISHED TIN	3	2232
Brand#24	ECONOMY BRUSHED BRASS	49	2232
Brand#25	ECONOMY PLATED NICKEL	19	2232
Brand#25	MEDIUM BRUSHED STEEL	19	2232
Brand#25	PROMO PLATED BRASS	19	2232
Brand#31	SMALL BURNISHED BRASS	14	2232
Brand#32	ECONOMY ANODIZED NICKEL	3	2232
Brand#32	LARGE ANODIZED TIN	45	2232
Brand#32	STANDARD BURNISHED NICKEL	45	2232
Brand#33	PROMO PLATED COPPER	23	2232
Brand#33	PROMO PLATED TIN	49	2232
Brand#33	SMALL ANODIZED NICKEL	19	2232
Brand#33	SMALL BRUSHED TIN	14	2232
Brand#33	SMALL BURNISHED TIN	45	2232
Brand#33	SMALL PLATED COPPER	49	2232
Brand#33	STANDARD ANODIZED TIN	45	2232
Brand#33	STANDARD BURNISHED BRASS	36	2232
Brand#34	MEDIUM PLATED NICKEL	3	2232
Brand#34	SMALL ANODIZED STEEL	19	2232
Brand#34	SMALL BURNISHED TIN	3	2232
Brand#34	SMALL POLISHED BRASS	45	2232
Brand#34	SMALL POLISHED TIN	14	2232
Brand#34	STANDARD ANODIZED COPPER	19	2232
Brand#34	STANDARD BURNISHED BRASS	19	2232
Brand#35	SMALL PLATED COPPER	36	2232
Brand#35	STANDARD BRUSHED STEEL	9	2232
Brand#41	ECONOMY BURNISHED COPPER	45	2232
Brand#41	SMALL POLISHED STEEL	9	2232
Brand#42	ECONOMY ANODIZED BRASS	36	2232
Brand#43	SMALL BURNISHED STEEL	19	2232
Brand#44	ECONOMY BURNISHED TIN	23	2232
Brand#44	LARGE PLATED NICKEL	14	2232
Brand#51	ECONOMY POLISHED STEEL	36	2232
Brand#51	LARGE BRUSHED BRASS	9	2232
Brand#51	PROMO POLISHED BRASS	3	2232
Brand#51	PROMO POLISHED TIN	45	2232
Brand#51	STANDARD POLISHED TIN	49	2232
Brand#52	SMALL BURNISHED TIN	3	2232
Brand#53	STANDARD BURNISHED NICKEL	9	2232
Brand#54	SMALL POLISHED NICKEL	36	2232
Brand#55	MEDIUM ANODIZED BRASS	9	2232
Brand#55	PROMO BURNISHED COPPER	23	2232
Brand#55	SMALL BRUSHED STEEL	23	2232
Brand#55	SMALL POLISHED COPPER	45	2232
Brand#55	STANDARD ANODIZED STEEL	9	2232
Brand#11	LARGE ANODIZED STEEL	49	2231
Brand#11	PROMO BURNISHED STEEL	9	2231
Brand#12	LARGE BURNISHED BRASS	49	2231
Brand#12	LARGE PLATED BRASS	19	2231
Brand#12	PROMO POLISHED TIN	14	2231
Brand#12	SMALL ANODIZED STEEL	23	2231
Brand#12	SMALL BRUSHED TIN	23	2231
Brand#12	SMALL POLISHED COPPER	3	2231
Brand#13	MEDIUM ANODIZED NICKEL	14	2231
Brand#13	MEDIUM PLATED BRASS	9	2231
Brand#13	SMALL ANODIZED NICKEL	14	2231
Brand#14	PROMO ANODIZED TIN	14	2231
Brand#21	MEDIUM PLATED TIN	9	2231
Brand#21	SMALL BRUSHED COPPER	9	2231
Brand#22	MEDIUM PLATED STEEL	19	2231
Brand#22	PROMO ANODIZED COPPER	49	2231
Brand#22	PROMO ANODIZED TIN	36	2231
Brand#22	PROMO BURNISHED BRASS	36	2231
Brand#23	ECONOMY BRUSHED NICKEL	45	2231
Brand#23	LARGE BURNISHED TIN	14	2231
Brand#23	LARGE PLATED STEEL	19	2231
Brand#23	PROMO BRUSHED BRASS	3	2231
Brand#24	ECONOMY BURNISHED COPPER	3	2231
Brand#24	LARGE ANODIZED STEEL	23	2231
Brand#24	PROMO BRUSHED STEEL	9	2231
Brand#24	PROMO POLISHED COPPER	3	2231
Brand#24	SMALL BRUSHED STEEL	45	2231
Brand#24	STANDARD ANODIZED COPPER	19	2231
Brand#25	SMALL BURNISHED COPPER	9	2231
Brand#25	STANDARD POLISHED STEEL	45	2231
Brand#31	ECONOMY BURNISHED COPPER	23	2231
Brand#31	ECONOMY PLATED STEEL	9	2231
Brand#31	MEDIUM PLATED TIN	36	2231
Brand#31	SMALL BURNISHED BRASS	45	2231
Brand#31	STANDARD ANODIZED COPPER	45	2231
Brand#31	STANDARD POLISHED NICKEL	19	2231
Brand#32	LARGE PLATED COPPER	45	2231
Brand#32	PROMO PLATED NICKEL	19	2231
Brand#32	PROMO PLATED NICKEL	36	2231
Brand#33	LARGE ANODIZED NICKEL	49	2231
Brand#33	PROMO BURNISHED COPPER	49	2231
Brand#33	PROMO PLATED COPPER	49	2231
Brand#33	SMALL BRUSHED STEEL	49	2231
Brand#33	SMALL PLATED TIN	49	2231
Brand#34	ECONOMY BURNISHED COPPER	3	2231
Brand#34	LARGE ANODIZED TIN	14	2231
Brand#34	LARGE BRUSHED BRASS	45	2231
Brand#34	LARGE PLATED COPPER	14	2231
Brand#34	LARGE POLISHED COPPER	49	2231
Brand#34	SMALL BRUSHED TIN	45	2231
Brand#35	LARGE ANODIZED COPPER	36	2231
Brand#35	LARGE BRUSHED BRASS	14	2231
Brand#35	SMALL BURNISHED COPPER	23	2231
Brand#41	ECONOMY BURNISHED NICKEL	23	2231
Brand#41	LARGE ANODIZED TIN	45	2231
Brand#41	STANDARD ANODIZED COPPER	19	2231
Brand#42	ECONOMY PLATED COPPER	19	2231
Brand#42	LARGE BRUSHED COPPER	3	2231
Brand#42	MEDIUM BURNISHED STEEL	14	2231
Brand#42	PROMO BRUSHED NICKEL	49	2231
Brand#42	PROMO POLISHED COPPER	9	2231
Brand#43	ECONOMY PLATED NICKEL	36	2231
Brand#43	LARGE ANODIZED STEEL	45	2231
Brand#43	PROMO POLISHED NICKEL	14	2231
Brand#43	SMALL BRUSHED TIN	23	2231
Brand#43	STANDARD BURNISHED TIN	49	2231
Brand#44	ECONOMY ANODIZED NICKEL	45	2231
Brand#44	ECONOMY BRUSHED BRASS	45	2231
Brand#44	SMALL PLATED NICKEL	45	2231
Brand#51	LARGE ANODIZED TIN	9	2231
Brand#51	MEDIUM ANODIZED COPPER	45	2231
Brand#51	PROMO PLATED NICKEL	9	2231
Brand#51	SMALL ANODIZED COPPER	14	2231
Brand#51	SMALL BURNISHED NICKEL	36	2231
Brand#51	SMALL BURNISHED STEEL	19	2231
Brand#51	STANDARD POLISHED COPPER	23	2231
Brand#52	ECONOMY BRUSHED NICKEL	19	2231
Brand#52	ECONOMY PLATED STEEL	9	2231
Brand#52	LARGE BURNISHED BRASS	19	2231
Brand#52	LARGE PLATED NICKEL	3	2231
Brand#52	MEDIUM BURNISHED NICKEL	49	2231
Brand#52	STANDARD PLATED BRASS	23	2231
Brand#53	MEDIUM PLATED TIN	9	2231
Brand#54	PROMO ANODIZED BRASS	3	2231
Brand#55	ECONOMY BURNISHED TIN	3	2231
Brand#55	MEDIUM PLATED NICKEL	14	2231
Brand#55	PROMO ANODIZED COPPER	36	2231
Brand#55	SMALL PLATED STEEL	36	2231
Brand#55	SMALL PLATED TIN	49	2231
Brand#11	ECONOMY BRUSHED COPPER	9	2230
Brand#11	ECONOMY POLISHED NICKEL	45	2230
Brand#11	STANDARD BURNISHED COPPER	23	2230
Brand#12	PROMO PLATED BRASS	14	2230
Brand#12	STANDARD BRUSHED BRASS	49	2230
Brand#13	LARGE PLATED STEEL	36	2230
Brand#13	MEDIUM ANODIZED NICKEL	3	2230
Brand#14	ECONOMY ANODIZED TIN	36	2230
Brand#14	ECONOMY POLISHED STEEL	9	2230
Brand#15	PROMO ANODIZED BRASS	3	2230
Brand#15	PROMO PLATED NICKEL	14	2230
Brand#15	SMALL BRUSHED BRASS	19	2230
Brand#15	STANDARD BURNISHED BRASS	19	2230
Brand#21	ECONOMY BRUSHED NICKEL	36	2230
Brand#21	MEDIUM ANODIZED NICKEL	23	2230
Brand#22	ECONOMY POLISHED NICKEL	49	2230
Brand#22	LARGE BRUSHED STEEL	14	2230
Brand#22	LARGE POLISHED BRASS	19	2230
Brand#22	PROMO ANODIZED COPPER	14	2230
Brand#22	PROMO POLISHED NICKEL	36	2230
Brand#22	STANDARD ANODIZED TIN	49	2230
Brand#24	LARGE BRUSHED NICKEL	14	2230
Brand#24	LARGE BURNISHED TIN	19	2230
Brand#24	PROMO POLISHED BRASS	23	2230
Brand#24	SMALL POLISHED NICKEL	49	2230
Brand#24	STANDARD ANODIZED NICKEL	36	2230
Brand#25	SMALL BRUSHED TIN	49	2230
Brand#31	LARGE ANODIZED COPPER	9	2230
Brand#31	PROMO BURNISHED STEEL	49	2230
Brand#32	LARGE ANODIZED COPPER	3	2230
Brand#32	PROMO ANODIZED STEEL	36	2230
Brand#33	MEDIUM BURNISHED STEEL	23	2230
Brand#33	PROMO ANODIZED BRASS	9	2230
Brand#34	SMALL BURNISHED NICKEL	14	2230
Brand#41	LARGE POLISHED BRASS	36	2230
Brand#41	LARGE POLISHED TIN	19	2230
Brand#41	STANDARD POLISHED NICKEL	45	2230
Brand#42	PROMO ANODIZED NICKEL	45	2230
Brand#42	SMALL BURNISHED STEEL	45	2230
Brand#42	SMALL POLISHED BRASS	36	2230
Brand#42	SMALL POLISHED TIN	3	2230
Brand#42	STANDARD ANODIZED NICKEL	36	2230
Brand#43	ECONOMY BRUSHED STEEL	23	2230
Brand#43	MEDIUM ANODIZED NICKEL	23	2230
Brand#43	MEDIUM BURNISHED COPPER	9	2230
Brand#43	MEDIUM BURNISHED COPPER	49	2230
Brand#43	PROMO BRUSHED TIN	3	2230
Brand#43	SMALL BURNISHED COPPER	49	2230
Brand#43	SMALL POLISHED COPPER	3	2230
Brand#44	STANDARD BURNISHED NICKEL	49	2230
Brand#51	ECONOMY POLISHED COPPER	45	2230
Brand#51	LARGE ANODIZED STEEL	45	2230
Brand#51	LARGE POLISHED BRASS	3	2230
Brand#51	MEDIUM BRUSHED NICKEL	45	2230
Brand#51	SMALL BRUSHED BRASS	19	2230
Brand#52	ECONOMY BURNISHED COPPER	36	2230
Brand#52	PROMO ANODIZED NICKEL	36	2230
Brand#52	PROMO PLATED NICKEL	3	2230
Brand#52	STANDARD BRUSHED NICKEL	36	2230
Brand#52	STANDARD BURNISHED NICKEL	23	2230
Brand#53	LARGE BRUSHED COPPER	45	2230
Brand#53	MEDIUM BRUSHED COPPER	23	2230
Brand#54	ECONOMY BURNISHED NICKEL	9	2230
Brand#54	LARGE ANODIZED BRASS	45	2230
Brand#54	LARGE BRUSHED BRASS	45	2230
Brand#54	LARGE PLATED NICKEL	45	2230
Brand#54	PROMO BRUSHED NICKEL	49	2230
Brand#54	PROMO PLATED STEEL	36	2230
Brand#54	SMALL BRUSHED TIN	45	2230
Brand#55	ECONOMY BRUSHED STEEL	23	2230
Brand#55	SMALL PLATED TIN	14	2230
Brand#55	STANDARD ANODIZED TIN	19	2230
Brand#13	ECONOMY ANODIZED TIN	14	2229
Brand#14	ECONOMY POLISHED STEEL	49	2229
Brand#14	PROMO BRUSHED STEEL	36	2229
Brand#14	SMALL PLATED COPPER	49	2229
Brand#15	MEDIUM ANODIZED STEEL	14	2229
Brand#15	PROMO BURNISHED BRASS	9	2229
Brand#15	STANDARD POLISHED BRASS	36	2229
Brand#21	ECONOMY POLISHED NICKEL	3	2229
Brand#23	PROMO BRUSHED BRASS	14	2229
Brand#24	LARGE BRUSHED STEEL	49	2229
Brand#25	SMALL BURNISHED COPPER	49	2229
Brand#31	ECONOMY ANODIZED BRASS	49	2229
Brand#31	LARGE PLATED BRASS	49	2229
Brand#31	PROMO ANODIZED STEEL	23	2229
Brand#32	LARGE BURNISHED BRASS	23	2229
Brand#32	LARGE BURNISHED STEEL	49	2229
Brand#32	MEDIUM BRUSHED NICKEL	19	2229
Brand#32	PROMO BURNISHED STEEL	45	2229
Brand#32	SMALL BURNISHED STEEL	49	2229
Brand#33	PROMO PLATED STEEL	49	2229
Brand#33	PROMO POLISHED TIN	49	2229
Brand#35	SMALL BURNISHED STEEL	36	2229
Brand#41	LARGE POLISHED COPPER	3	2229
Brand#41	LARGE POLISHED STEEL	36	2229
Brand#43	ECONOMY POLISHED NICKEL	14	2229
Brand#43	MEDIUM BRUSHED TIN	36	2229
Brand#44	LARGE POLISHED NICKEL	49	2229
Brand#44	MEDIUM ANODIZED NICKEL	9	2229
Brand#51	PROMO PLATED TIN	45	2229
Brand#52	ECONOMY PLATED TIN	49	2229
Brand#52	MEDIUM BURNISHED TIN	3	2229
Brand#52	PROMO BRUSHED TIN	36	2229
Brand#52	SMALL ANODIZED TIN	45	2229
Brand#53	MEDIUM PLATED BRASS	3	2229
Brand#53	SMALL BRUSHED STEEL	3	2229
Brand#53	STANDARD BURNISHED COPPER	23	2229
Brand#54	LARGE POLISHED BRASS	49	2229
Brand#54	LARGE POLISHED COPPER	9	2229
Brand#54	SMALL ANODIZED BRASS	49	2229
Brand#54	SMALL BRUSHED BRASS	9	2229
Brand#55	SMALL BURNISHED STEEL	19	2229
Brand#11	PROMO BURNISHED BRASS	14	2228
Brand#11	SMALL ANODIZED STEEL	14	2228
Brand#11	STANDARD BRUSHED BRASS	45	2228
Brand#12	ECONOMY POLISHED BRASS	45	2228
Brand#12	LARGE BRUSHED COPPER	19	2228
Brand#12	SMALL BRUSHED TIN	14	2228
Brand#13	ECONOMY PLATED TIN	36	2228
Brand#13	PROMO POLISHED NICKEL	3	2228
Brand#13	SMALL ANODIZED NICKEL	45	2228
Brand#13	STANDARD PLATED TIN	19	2228
Brand#14	STANDARD PLATED BRASS	49	2228
Brand#15	ECONOMY ANODIZED BRASS	3	2228
Brand#15	STANDARD BURNISHED TIN	3	2228
Brand#21	ECONOMY PLATED COPPER	9	2228
Brand#21	MEDIUM PLATED TIN	14	2228
Brand#22	ECONOMY BURNISHED NICKEL	45	2228
Brand#22	MEDIUM BRUSHED STEEL	49	2228
Brand#23	LARGE BRUSHED COPPER	14	2228
Brand#23	LARGE BRUSHED STEEL	49	2228
Brand#23	STANDARD PLATED NICKEL	23	2228
Brand#24	MEDIUM BURNISHED TIN	9	2228
Brand#24	SMALL ANODIZED STEEL	9	2228
Brand#24	STANDARD PLATED BRASS	19	2228
Brand#25	ECONOMY ANODIZED NICKEL	23	2228
Brand#25	MEDIUM BRUSHED TIN	9	2228
Brand#25	MEDIUM BRUSHED TIN	23	2228
Brand#25	MEDIUM PLATED NICKEL	9	2228
Brand#25	PROMO BURNISHED BRASS	19	2228
Brand#25	SMALL POLISHED COPPER	9	2228
Brand#31	MEDIUM ANODIZED NICKEL	36	2228
Brand#31	MEDIUM PLATED BRASS	9	2228
Brand#31	SMALL ANODIZED COPPER	23	2228
Brand#31	SMALL BRUSHED STEEL	19	2228
Brand#31	SMALL BURNISHED NICKEL	14	2228
Brand#31	SMALL PLATED COPPER	36	2228
Brand#32	MEDIUM BRUSHED NICKEL	9	2228
Brand#32	PROMO ANODIZED STEEL	14	2228
Brand#32	PROMO POLISHED BRASS	23	2228
Brand#32	PROMO POLISHED TIN	19	2228
Brand#33	PROMO POLISHED STEEL	36	2228
Brand#34	MEDIUM BRUSHED COPPER	9	2228
Brand#34	STANDARD BURNISHED NICKEL	3	2228
Brand#35	MEDIUM ANODIZED BRASS	23	2228
Brand#35	PROMO POLISHED BRASS	45	2228
Brand#41	ECONOMY PLATED COPPER	45	2228
Brand#41	LARGE BURNISHED STEEL	9	2228
Brand#42	ECONOMY POLISHED STEEL	49	2228
Brand#42	LARGE ANODIZED STEEL	14	2228
Brand#42	LARGE BURNISHED STEEL	19	2228
Brand#42	MEDIUM PLATED COPPER	49	2228
Brand#42	PROMO ANODIZED NICKEL	3	2228
Brand#42	STANDARD BURNISHED NICKEL	36	2228
Brand#42	STANDARD POLISHED NICKEL	9	2228
Brand#43	ECONOMY PLATED BRASS	36	2228
Brand#43	PROMO BURNISHED NICKEL	49	2228
Brand#43	PROMO POLISHED BRASS	23	2228
Brand#44	ECONOMY PLATED NICKEL	19	2228
Brand#44	LARGE ANODIZED NICKEL	3	2228
Brand#44	MEDIUM ANODIZED STEEL	23	2228
Brand#51	LARGE ANODIZED NICKEL	3	2228
Brand#51	PROMO BURNISHED NICKEL	19	2228
Brand#51	PROMO POLISHED STEEL	45	2228
Brand#52	ECONOMY ANODIZED BRASS	23	2228
Brand#52	STANDARD POLISHED TIN	36	2228
Brand#53	MEDIUM BURNISHED TIN	45	2228
Brand#53	SMALL PLATED TIN	23	2228
Brand#53	SMALL PLATED TIN	36	2228
Brand#53	STANDARD ANODIZED NICKEL	14	2228
Brand#53	STANDARD BURNISHED STEEL	14	2228
Brand#54	LARGE PLATED STEEL	9	2228
Brand#55	ECONOMY PLATED TIN	23	2228
Brand#55	MEDIUM BRUSHED COPPER	23	2228
Brand#55	MEDIUM BURNISHED BRASS	14	2228
Brand#11	ECONOMY PLATED NICKEL	9	2227
Brand#11	LARGE BRUSHED TIN	45	2227
Brand#11	PROMO BURNISHED COPPER	36	2227
Brand#12	LARGE ANODIZED TIN	45	2227
Brand#12	LARGE POLISHED NICKEL	36	2227
Brand#12	MEDIUM ANODIZED STEEL	3	2227
Brand#12	PROMO BURNISHED BRASS	19	2227
Brand#12	PROMO PLATED BRASS	9	2227
Brand#12	PROMO POLISHED COPPER	19	2227
Brand#13	ECONOMY POLISHED BRASS	3	2227
Brand#13	LARGE POLISHED BRASS	14	2227
Brand#13	LARGE POLISHED STEEL	36	2227
Brand#14	LARGE POLISHED STEEL	3	2227
Brand#14	SMALL ANODIZED TIN	49	2227
Brand#14	SMALL POLISHED BRASS	19	2227
Brand#14	STANDARD BURNISHED TIN	19	2227
Brand#14	STANDARD PLATED COPPER	9	2227
Brand#15	SMALL BRUSHED NICKEL	9	2227
Brand#15	STANDARD PLATED BRASS	49	2227
Brand#21	ECONOMY ANODIZED STEEL	14	2227
Brand#21	ECONOMY BURNISHED BRASS	14	2227
Brand#21	ECONOMY POLISHED COPPER	9	2227
Brand#21	ECONOMY POLISHED NICKEL	19	2227
Brand#21	MEDIUM ANODIZED BRASS	9	2227
Brand#22	MEDIUM BURNISHED NICKEL	36	2227
Brand#22	PROMO BURNISHED NICKEL	23	2227
Brand#23	ECONOMY BRUSHED TIN	19	2227
Brand#24	LARGE BRUSHED STEEL	9	2227
Brand#24	PROMO POLISHED STEEL	23	2227
Brand#24	SMALL POLISHED NICKEL	19	2227
Brand#24	STANDARD BURNISHED NICKEL	9	2227
Brand#24	STANDARD PLATED BRASS	23	2227
Brand#25	LARGE POLISHED BRASS	45	2227
Brand#31	LARGE ANODIZED COPPER	19	2227
Brand#31	MEDIUM ANODIZED COPPER	19	2227
Brand#31	SMALL PLATED NICKEL	3	2227
Brand#31	STANDARD BURNISHED BRASS	3	2227
Brand#31	STANDARD POLISHED COPPER	19	2227
Brand#32	ECONOMY POLISHED TIN	9	2227
Brand#32	LARGE PLATED TIN	49	2227
Brand#32	SMALL BRUSHED BRASS	9	2227
Brand#32	SMALL PLATED BRASS	36	2227
Brand#33	SMALL BURNISHED STEEL	45	2227
Brand#34	LARGE POLISHED COPPER	45	2227
Brand#34	MEDIUM BURNISHED NICKEL	9	2227
Brand#34	PROMO PLATED TIN	3	2227
Brand#34	SMALL BURNISHED STEEL	45	2227
Brand#34	STANDARD BRUSHED STEEL	45	2227
Brand#35	LARGE ANODIZED COPPER	9	2227
Brand#35	LARGE BRUSHED STEEL	14	2227
Brand#35	LARGE POLISHED STEEL	36	2227
Brand#35	PROMO BURNISHED BRASS	9	2227
Brand#35	SMALL PLATED NICKEL	36	2227
Brand#41	ECONOMY BURNISHED COPPER	36	2227
Brand#41	MEDIUM BURNISHED STEEL	36	2227
Brand#41	MEDIUM PLATED BRASS	19	2227
Brand#41	PROMO BURNISHED TIN	19	2227
Brand#41	SMALL BURNISHED STEEL	14	2227
Brand#41	SMALL POLISHED STEEL	36	2227
Brand#41	STANDARD POLISHED TIN	45	2227
Brand#42	ECONOMY BRUSHED STEEL	3	2227
Brand#42	MEDIUM ANODIZED TIN	9	2227
Brand#42	MEDIUM ANODIZED TIN	14	2227
Brand#42	PROMO ANODIZED COPPER	9	2227
Brand#42	PROMO BRUSHED BRASS	23	2227
Brand#42	SMALL BURNISHED COPPER	3	2227
Brand#42	STANDARD PLATED STEEL	3	2227
Brand#43	ECONOMY PLATED COPPER	9	2227
Brand#43	LARGE BRUSHED COPPER	14	2227
Brand#43	LARGE BURNISHED TIN	9	2227
Brand#43	MEDIUM BRUSHED NICKEL	9	2227
Brand#43	MEDIUM BURNISHED STEEL	14	2227
Brand#43	PROMO ANODIZED STEEL	19	2227
Brand#43	SMALL BURNISHED STEEL	9	2227
Brand#44	ECONOMY BURNISHED NICKEL	45	2227
Brand#44	PROMO PLATED COPPER	36	2227
Brand#44	STANDARD BRUSHED COPPER	19	2227
Brand#51	ECONOMY BURNISHED TIN	14	2227
Brand#51	STANDARD POLISHED BRASS	36	2227
Brand#52	LARGE POLISHED STEEL	3	2227
Brand#52	STANDARD BRUSHED NICKEL	9	2227
Brand#53	LARGE ANODIZED TIN	3	2227
Brand#53	LARGE BRUSHED NICKEL	9	2227
Brand#53	LARGE PLATED STEEL	49	2227
Brand#53	PROMO PLATED NICKEL	49	2227
Brand#54	ECONOMY ANODIZED NICKEL	3	2227
Brand#54	LARGE BRUSHED NICKEL	45	2227
Brand#54	MEDIUM BRUSHED NICKEL	19	2227
Brand#54	PROMO BURNISHED BRASS	36	2227
Brand#54	SMALL ANODIZED COPPER	3	2227
Brand#54	SMALL ANODIZED COPPER	19	2227
Brand#54	STANDARD POLISHED BRASS	9	2227
Brand#55	LARGE BRUSHED TIN	9	2227
Brand#55	MEDIUM BURNISHED NICKEL	14	2227
Brand#55	STANDARD BURNISHED NICKEL	23	2227
Brand#55	STANDARD BURNISHED NICKEL	45	2227
Brand#55	STANDARD BURNISHED STEEL	45	2227
Brand#11	ECONOMY ANODIZED STEEL	45	2226
Brand#11	LARGE BRUSHED NICKEL	3	2226
Brand#12	ECONOMY BRUSHED BRASS	36	2226
Brand#12	PROMO PLATED STEEL	49	2226
Brand#12	SMALL POLISHED NICKEL	14	2226
Brand#12	STANDARD BRUSHED NICKEL	3	2226
Brand#13	PROMO PLATED COPPER	3	2226
Brand#14	ECONOMY BRUSHED TIN	19	2226
Brand#14	PROMO PLATED BRASS	49	2226
Brand#14	STANDARD BURNISHED STEEL	19	2226
Brand#15	PROMO ANODIZED NICKEL	45	2226
Brand#15	PROMO POLISHED TIN	36	2226
Brand#15	SMALL POLISHED STEEL	14	2226
Brand#21	LARGE ANODIZED NICKEL	19	2226
Brand#21	PROMO PLATED COPPER	36	2226
Brand#21	STANDARD POLISHED TIN	45	2226
Brand#22	ECONOMY PLATED BRASS	14	2226
Brand#22	MEDIUM ANODIZED COPPER	49	2226
Brand#22	PROMO BURNISHED TIN	36	2226
Brand#22	PROMO PLATED BRASS	23	2226
Brand#22	SMALL BRUSHED TIN	14	2226
Brand#22	SMALL PLATED STEEL	36	2226
Brand#23	LARGE PLATED COPPER	19	2226
Brand#23	MEDIUM BURNISHED NICKEL	19	2226
Brand#23	MEDIUM PLATED BRASS	3	2226
Brand#23	PROMO ANODIZED NICKEL	23	2226
Brand#24	ECONOMY BURNISHED NICKEL	3	2226
Brand#25	MEDIUM BURNISHED TIN	23	2226
Brand#25	STANDARD BURNISHED TIN	36	2226
Brand#31	ECONOMY BRUSHED NICKEL	49	2226
Brand#31	ECONOMY BURNISHED BRASS	45	2226
Brand#31	PROMO BURNISHED NICKEL	45	2226
Brand#31	PROMO BURNISHED TIN	23	2226
Brand#32	PROMO ANODIZED TIN	9	2226
Brand#32	SMALL POLISHED NICKEL	19	2226
Brand#32	SMALL POLISHED TIN	14	2226
Brand#32	STANDARD BRUSHED STEEL	19	2226
Brand#33	SMALL POLISHED TIN	49	2226
Brand#34	ECONOMY BURNISHED TIN	9	2226
Brand#34	ECONOMY PLATED TIN	9	2226
Brand#35	ECONOMY ANODIZED BRASS	23	2226
Brand#35	ECONOMY BRUSHED NICKEL	3	2226
Brand#35	ECONOMY POLISHED NICKEL	3	2226
Brand#41	ECONOMY POLISHED STEEL	49	2226
Brand#41	PROMO PLATED STEEL	36	2226
Brand#42	ECONOMY POLISHED NICKEL	49	2226
Brand#43	LARGE BURNISHED TIN	19	2226
Brand#43	PROMO PLATED NICKEL	23	2226
